id,item_id,transaction_id,transaction_type,transaction_number,reference_number,transaction_date,status,item_name,account_id,product_id,product_name,description,quantity_ordered,quantity_invoiced,quantity_cancelled,bcy_item_price,fcy_item_price,bcy_total,customer_name,salesperson_name,customer_id,currency_code,currency_id,project_id,status.1,invoice.CF.End  User
13077397,5129413000000950000,5129413000000990000,invoice,INV-000373,,2024-11-08,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,176,0,0,0,0,1346791.11,Mogod Healthcare,Others,5129413000000140000,USD,5129413000000080000,,active, Kings Ophthalmics Ltd
13878243,5129413000000990000,5129413000000980000,invoice,INV-000372,,2024-11-06,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Private Initial 1 year,,291,0,0,0,0,236919.13,Sight and Sound Computers Limited,Others,5129413000000140000,USD,5129413000000000000,,active,Sundries Bargains (Nairobi) Ltd
14010358,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-08,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000110000,Bitdefender Mobile Security Private Initial 2 years,,5,0,0,0,0,338405.39,Manage IT Limited,Others,5129413000000110000,USD,5129413000000000000,,active, Kings Ophthalmics Ltd
172788,5129413000000990000,5129413000000990000,invoice,INV-000375,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000110000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,206,0,0,0,0,473817.97,XC Three Sixty EA Ltd,Others,5129413000000110000,KES,5129413000000000000,,active, Kings Ophthalmics Ltd
9160198,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-07,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Private Initial 1 year,,28,0,0,0,0,172282.11,Simplify IT,Others,5129413000000660000,KES,5129413000000000000,,active,Consumer
7873180,5129413000000980000,5129413000000990000,invoice,INV-000370,,2024-11-07,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,480,0,0,0,0,782047.5,Mogod Healthcare,Others,5129413000000110000,KES,5129413000000000000,,active,Centenary
15774169,5129413000000980000,5129413000000980000,invoice,INV-000372,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,5,0,0,0,0,703299.71,Southend Tech Limited,Others,5129413000000660000,USD,5129413000000000000,,,Jamii Sacco Society Ltd
16069435,5129413000000950000,5129413000000990000,invoice,INV-000375,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,27,0,0,0,0,9112.03,Copy Cat Ltd.,Others,5129413000000110000,USD,5129413000000080000,,active,COPYCAT
14902850,5129413000000990000,5129413000000980000,invoice,INV-000376,,2024-11-07,sent,,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,5,0,0,0,0,423026.38,Copy Cat Ltd.,Others,5129413000000110000,USD,5129413000000080000,,active,Healthy U
3314939,5129413000000990000,5129413000000990000,invoice,INV-000371,,2024-11-08,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,106,0,0,0,0,9112.03,XC Three Sixty EA Ltd,Others,5129413000000950000,USD,5129413000000000000,,active,Imexolutions Ltd
15165766,5129413000000980000,5129413000000950000,invoice,INV-000373,,2024-11-06,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Public Renewal 1 Year,,446,0,0,0,0,2123879.49,Copy Cat Ltd.,Others,5129413000000110000,USD,5129413000000000000,,,Jamii Sacco Society Ltd
15678649,5129413000000990000,5129413000000990000,invoice,INV-000368,,2024-11-01,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,480,0,0,0,0,784727.85,Sight and Sound Computers Limited,Others,5129413000000110000,USD,5129413000000000000,,,Consumer
10992560,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-02,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Private Initial 1 year,,166,0,0,0,0,557765.25,Mogod Healthcare,Others,5129413000000110000,KES,5129413000000000000,,active,Imexolutions Ltd
11332530,5129413000000990000,5129413000000990000,invoice,INV-000368,,2024-11-05,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000110000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,129,0,0,0,0,9112.03,CloudTimes Kenya Ltd,Others,5129413000000110000,KES,5129413000000000000,,,Sundries Bargains (Nairobi) Ltd
13425453,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-08,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,162,0,0,0,0,148821.66,Sight and Sound Computers Limited,Others,5129413000000140000,KES,5129413000000000000,,active,Healthy U
14585896,5129413000000990000,5129413000000990000,invoice,INV-000368,,2024-11-07,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Public Renewal 1 Year,,180,0,0,0,0,35188.97,Simplify IT,Others,5129413000000140000,USD,5129413000000000000,,active,COPYCAT
608929,5129413000000990000,5129413000000990000,invoice,INV-000372,,2024-11-04,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,205,0,0,0,0,643641.69,Manage IT Limited,Others,5129413000000660000,KES,5129413000000080000,,active,Imexolutions Ltd
3614279,5129413000000990000,5129413000000990000,invoice,INV-000374,,2024-11-06,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000110000,Bitdefender Gravityzone Business Security Private Initial 1 year,,480,0,0,0,0,419673.13,Copy Cat Ltd.,Others,5129413000000950000,USD,5129413000000080000,,active,ViaService Kenya Ltd
12093902,5129413000000990000,5129413000000990000,invoice,INV-000373,,2024-11-05,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,7,0,0,0,0,382405.96,CloudTimes Kenya Ltd,Others,5129413000000120000,KES,5129413000000000000,,active,Consumer
4783861,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-07,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,229,0,0,0,0,924553.25,Manage IT Limited,Others,5129413000000660000,USD,5129413000000000000,,active,Consumer
16467793,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-07,paid,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,5,0,0,0,0,330351.12,Simplify IT,Others,5129413000000110000,USD,5129413000000000000,,active,Imexolutions Ltd
5396164,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-08,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,42,0,0,0,0,678268.26,Mogod Healthcare,Others,5129413000000140000,USD,5129413000000000000,,active,Centenary
14402096,5129413000000990000,5129413000000990000,invoice,INV-000371,,2024-11-06,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,216,0,0,0,0,346849.51,CloudTimes Kenya Ltd,Others,5129413000000110000,KES,5129413000000000000,,active, Kings Ophthalmics Ltd
4994698,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-03,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Private Initial 1 year,,5,0,0,0,0,315118.34,XC Three Sixty EA Ltd,Others,5129413000000110000,USD,5129413000000000000,,active,Consumer
4051925,5129413000000980000,5129413000000980000,invoice,INV-000373,,2024-11-06,sent,Bitdefender GravityZone Business Security Private Initial 2 years,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,317,0,0,0,0,2134000,Copy Cat Ltd.,Others,5129413000000120000,USD,5129413000000080000,,active, Kings Ophthalmics Ltd
6768332,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-08,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000110000,Bitdefender Mobile Security Private Initial 2 years,,75,0,0,0,0,330548.87,Mogod Healthcare,Others,5129413000000110000,KES,5129413000000000000,,active,Healthy U
11134198,5129413000000990000,5129413000000990000,invoice,INV-000372,,2024-11-07,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,156,0,0,0,0,737749.43,Simplify IT,Others,5129413000000120000,USD,5129413000000000000,,active,Consumer
8482021,5129413000000990000,5129413000000990000,invoice,INV-000374,,2024-11-03,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,41,0,0,0,0,104407.43,Manage IT Limited,Others,5129413000000120000,USD,5129413000000000000,,,COPYCAT
7844716,5129413000000990000,5129413000000990000,invoice,INV-000368,,2024-11-06,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,54,0,0,0,0,9112.03,Copy Cat Ltd.,Others,5129413000000140000,KES,5129413000000080000,,active,Sundries Bargains (Nairobi) Ltd
10466031,5129413000000950000,5129413000000990000,invoice,INV-000376,,2024-11-08,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,165,0,0,0,0,446290.79,XC Three Sixty EA Ltd,Others,5129413000000950000,USD,5129413000000080000,,active,Healthy U
8464216,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-04,paid,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,480,0,0,0,0,428818.06,Southend Tech Limited,Others,5129413000000110000,USD,5129413000000000000,,active, Kings Ophthalmics Ltd
4968970,5129413000000980000,5129413000000990000,invoice,INV-000369,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,480,0,0,0,0,2134000,Southend Tech Limited,Others,5129413000000120000,USD,5129413000000080000,,active,Sundries Bargains (Nairobi) Ltd
3878408,5129413000000990000,5129413000000950000,invoice,INV-000368,,2024-11-07,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,324,0,0,0,0,163299.38,CloudTimes Kenya Ltd,Others,5129413000000120000,USD,5129413000000000000,,active,Sundries Bargains (Nairobi) Ltd
12814439,5129413000000990000,5129413000000990000,invoice,INV-000372,,2024-11-07,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,274,0,0,0,0,1077020.82,SyncIT Solutions Ltd,Others,5129413000000140000,USD,5129413000000000000,,active,Imexolutions Ltd
517582,5129413000000990000,5129413000000990000,invoice,INV-000370,,2024-11-08,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,226,0,0,0,0,624749.27,Sight and Sound Computers Limited,Others,5129413000000660000,KES,5129413000000080000,,active, Kings Ophthalmics Ltd
13107229,5129413000000990000,5129413000000980000,invoice,INV-000373,,2024-11-06,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,5,0,0,0,0,626178.96,CloudTimes Kenya Ltd,Others,5129413000000660000,USD,5129413000000080000,,active,Imexolutions Ltd
6865166,5129413000000990000,5129413000000990000,invoice,INV-000373,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Private Initial 1 year,,480,0,0,0,0,9112.03,Manage IT Limited,Others,5129413000000110000,KES,5129413000000000000,,active,Imexolutions Ltd
11424058,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-02,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,37,0,0,0,0,602981.22,Mogod Healthcare,Others,5129413000000110000,USD,5129413000000000000,,active,Sundries Bargains (Nairobi) Ltd
5047895,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-08,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,41,0,0,0,0,9112.03,Southend Tech Limited,Others,5129413000000110000,KES,5129413000000000000,,active,Centenary
10797243,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-07,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,127,0,0,0,0,110421,XC Three Sixty EA Ltd,Others,5129413000000110000,KES,5129413000000080000,,,COPYCAT
1772027,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-01,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,,Bitdefender GravityZone Business Security Public Renewal 1 Year,,133,0,0,0,0,404349.91,XC Three Sixty EA Ltd,Others,5129413000000110000,USD,5129413000000000000,,active,Jamii Sacco Society Ltd
2720432,5129413000000980000,5129413000000990000,invoice,INV-000371,,2024-11-07,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,480,0,0,0,0,9112.03,Mogod Healthcare,Others,5129413000000110000,USD,5129413000000000000,,active,Imexolutions Ltd
9203863,5129413000000990000,5129413000000990000,invoice,INV-000371,,2024-11-04,paid,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,97,0,0,0,0,142043.74,SyncIT Solutions Ltd,Others,5129413000000110000,USD,5129413000000000000,,,Jamii Sacco Society Ltd
12298960,5129413000000980000,5129413000000980000,invoice,INV-000374,,2024-11-08,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,480,0,0,0,0,387445.03,XC Three Sixty EA Ltd,Others,5129413000000950000,USD,5129413000000000000,,active,Imexolutions Ltd
1193860,5129413000000990000,5129413000000990000,invoice,INV-000368,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,293,0,0,0,0,668349.64,Simplify IT,Others,5129413000000110000,USD,5129413000000000000,,active,Sundries Bargains (Nairobi) Ltd
16363529,5129413000000990000,5129413000000990000,invoice,INV-000371,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,5,0,0,0,0,9112.03,Manage IT Limited,Others,5129413000000110000,USD,5129413000000000000,,active,Healthy U
8324936,5129413000000990000,5129413000000980000,invoice,INV-000372,,2024-11-08,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,5,0,0,0,0,9112.03,Simplify IT,Others,5129413000000120000,USD,5129413000000000000,,active,Centenary
153213,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-07,paid,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,39,0,0,0,0,697697.17,Simplify IT,Others,5129413000000110000,USD,5129413000000080000,,active,Jamii Sacco Society Ltd
11625556,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-08,sent,,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,37,0,0,0,0,9112.03,Simplify IT,Others,5129413000000110000,KES,5129413000000080000,,active,Centenary
3437772,5129413000000950000,5129413000000990000,invoice,INV-000371,,2024-11-08,sent,,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,137,0,0,0,0,990271.75,Simplify IT,Others,5129413000000110000,USD,5129413000000000000,,active,Jamii Sacco Society Ltd
8484791,5129413000000980000,5129413000000990000,invoice,INV-000373,,2024-11-02,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,14,0,0,0,0,734402.45,Simplify IT,Others,5129413000000110000,USD,5129413000000080000,,active,Jamii Sacco Society Ltd
5533870,5129413000000990000,5129413000000980000,invoice,INV-000376,,2024-11-04,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,,Bitdefender GravityZone Business Security Private Initial 2 years,,5,0,0,0,0,9112.03,Southend Tech Limited,Others,5129413000000110000,USD,5129413000000000000,,, Kings Ophthalmics Ltd
11320752,5129413000000990000,5129413000000980000,invoice,INV-000372,,2024-11-08,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000110000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,207,0,0,0,0,838632.4,XC Three Sixty EA Ltd,Others,5129413000000140000,KES,5129413000000000000,,active, Kings Ophthalmics Ltd
13066652,5129413000000990000,5129413000000950000,invoice,INV-000376,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,351,0,0,0,0,929108.07,Simplify IT,Others,5129413000000120000,USD,5129413000000000000,,active,Sundries Bargains (Nairobi) Ltd
7430939,5129413000000980000,5129413000000990000,invoice,INV-000372,,2024-11-08,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,250,0,0,0,0,528511.74,Copy Cat Ltd.,Others,5129413000000120000,USD,5129413000000000000,,active,ViaService Kenya Ltd
2193254,5129413000000980000,5129413000000990000,invoice,INV-000369,,2024-11-07,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,34,0,0,0,0,629873.51,Copy Cat Ltd.,Others,5129413000000110000,USD,5129413000000080000,,active,Healthy U
476193,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-01,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000110000,Bitdefender GravityZone Business Security Private Initial 2 years,,63,0,0,0,0,637310.04,XC Three Sixty EA Ltd,Others,5129413000000110000,USD,5129413000000000000,,active,Consumer
7175361,5129413000000990000,5129413000000990000,invoice,INV-000373,,2024-11-08,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,367,0,0,0,0,804457.62,Manage IT Limited,Others,5129413000000950000,USD,5129413000000080000,,active,Healthy U
483314,5129413000000980000,5129413000000990000,invoice,INV-000372,,2024-11-08,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,5,0,0,0,0,334289.19,Simplify IT,Others,5129413000000110000,KES,5129413000000000000,,,Healthy U
14490274,5129413000000980000,5129413000000990000,invoice,INV-000376,,2024-11-06,sent,Bitdefender GravityZone Business Security Private Initial 2 years,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Public Renewal 1 Year,,162,0,0,0,0,560470.84,Mogod Healthcare,Others,5129413000000950000,USD,5129413000000000000,,,Sundries Bargains (Nairobi) Ltd
11964160,5129413000000990000,5129413000000950000,invoice,INV-000373,,2024-11-06,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Public Renewal 1 Year,,5,0,0,0,0,278040.99,XC Three Sixty EA Ltd,Others,5129413000000120000,USD,5129413000000000000,,active,Jamii Sacco Society Ltd
16324526,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-06,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,285,0,0,0,0,340720.78,Southend Tech Limited,Others,5129413000000110000,USD,5129413000000000000,,active,COPYCAT
12580983,5129413000000990000,5129413000000990000,invoice,INV-000373,,2024-11-08,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Public Renewal 1 Year,,68,0,0,0,0,190341.12,SyncIT Solutions Ltd,Others,5129413000000140000,USD,5129413000000000000,,active,Consumer
16518095,5129413000000990000,5129413000000990000,invoice,INV-000375,,2024-11-06,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,152,0,0,0,0,178935.42,Simplify IT,Others,5129413000000110000,USD,5129413000000000000,,active,Imexolutions Ltd
15503292,5129413000000980000,5129413000000990000,invoice,INV-000369,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,266,0,0,0,0,232081.01,Sight and Sound Computers Limited,Others,5129413000000110000,USD,5129413000000000000,,active,Imexolutions Ltd
15034364,5129413000000990000,5129413000000980000,invoice,INV-000371,,2024-11-05,sent,,5129413000000080000,5129413000000110000,Bitdefender Gravityzone Business Security Private Initial 1 year,,19,0,0,0,0,726012.25,Mogod Healthcare,Others,5129413000000140000,USD,5129413000000080000,,active,Centenary
4737814,5129413000000990000,5129413000000980000,invoice,INV-000374,,2024-11-08,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,242,0,0,0,0,2134000,Manage IT Limited,Others,5129413000000660000,KES,5129413000000080000,,active,Imexolutions Ltd
6858803,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-08,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Private Initial 1 year,,125,0,0,0,0,733826.29,Simplify IT,Others,5129413000000110000,KES,5129413000000080000,,active,Imexolutions Ltd
3941680,5129413000000990000,5129413000000990000,invoice,INV-000368,,2024-11-08,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,279,0,0,0,0,410284.79,Simplify IT,Others,5129413000000110000,USD,5129413000000000000,,active,Healthy U
3589120,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-01,sent,,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,143,0,0,0,0,9112.03,CloudTimes Kenya Ltd,Others,5129413000000110000,USD,5129413000000000000,,active, Kings Ophthalmics Ltd
14177928,5129413000000990000,5129413000000950000,invoice,INV-000375,,2024-11-05,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,5,0,0,0,0,9112.03,CloudTimes Kenya Ltd,Others,5129413000000110000,USD,5129413000000000000,,active,Consumer
9493889,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-08,paid,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,223,0,0,0,0,388729.86,Sight and Sound Computers Limited,Others,5129413000000110000,KES,5129413000000000000,,active,COPYCAT
10997955,5129413000000990000,5129413000000990000,invoice,INV-000372,,2024-11-06,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,5,0,0,0,0,742883.01,XC Three Sixty EA Ltd,Others,5129413000000110000,KES,5129413000000000000,,active,COPYCAT
15921377,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-07,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000110000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,241,0,0,0,0,576382.77,Southend Tech Limited,Others,5129413000000950000,USD,5129413000000000000,,active,Sundries Bargains (Nairobi) Ltd
2598973,5129413000000980000,5129413000000990000,invoice,INV-000376,,2024-11-08,paid,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,23,0,0,0,0,883088.8,Manage IT Limited,Others,5129413000000120000,USD,5129413000000000000,,active,Consumer
2241723,5129413000000990000,5129413000000990000,invoice,INV-000374,,2024-11-08,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,158,0,0,0,0,775527.04,Simplify IT,Others,5129413000000140000,USD,5129413000000080000,,active,Jamii Sacco Society Ltd
5477444,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-04,paid,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,159,0,0,0,0,626510.45,Simplify IT,Others,5129413000000140000,USD,5129413000000000000,,active,ViaService Kenya Ltd
7092873,5129413000000990000,5129413000000990000,invoice,INV-000371,,2024-11-01,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,220,0,0,0,0,303653.73,Southend Tech Limited,Others,5129413000000140000,KES,5129413000000000000,,active,Jamii Sacco Society Ltd
436790,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-08,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,186,0,0,0,0,870618.61,Mogod Healthcare,Others,5129413000000120000,USD,5129413000000000000,,active,Imexolutions Ltd
5575922,5129413000000990000,5129413000000990000,invoice,INV-000368,,2024-11-07,sent,,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Public Renewal 1 Year,,197,0,0,0,0,544154.85,Simplify IT,Others,5129413000000950000,USD,5129413000000000000,,active,ViaService Kenya Ltd
2990574,5129413000000980000,5129413000000990000,invoice,INV-000374,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Initial 2 years,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Private Initial 1 year,,463,0,0,0,0,245595.56,Copy Cat Ltd.,Others,5129413000000120000,KES,5129413000000000000,,active,Imexolutions Ltd
12595289,5129413000000990000,5129413000000990000,invoice,INV-000370,,2024-11-07,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,113,0,0,0,0,523778.22,Manage IT Limited,Others,5129413000000110000,USD,5129413000000000000,,active,Imexolutions Ltd
